"driver","S1|W2|x123"
"driveway","x456"
"driving licence","x456"
"drizzle","x789"
"drop","S1|W2|x123"
"drop","S2|W3|x123"
"drought","x456"
"drown","x456"
"drug","S2|W1|x123"
"drugstore","S3|x123"
"drum","S3|x123"
"drummer","x789"
"drunk","S3|x456"
"dry","S2|W2|x123"
"dry","S2|W3|x123"
"dryer","x456"
"dual","x789"
"dual carriageway","x789"
"dubious","x789"
"duck","S3|x123"
"due","S1|W1|x123"
"due","x456"
"dull","S3|x456"
"dumb","S3|x456"
"dump","S3|x123"
"dump","x456"
"duo","x789"
"duplicate","x789"
"duplicate","x789"
"duplicate","x789"
"duration","x789|AWL"
"during","S1|W1|x123"
"dusk","x789"
"dust","S3|W3|x123"
"dust","x456"
"dusty","x456"
"duty","S2|W1|x123"
"duvet","x456"
"DVD","S3|W3|x123"
"dwell","x789"
"dwindle","x789"
"dye","x456"
"dye","x456"
"dynamic","x456|AWL"
"dynamic","x789|AWL"
"dynasty","x789"
"each","S1|W1|x123"
"each other","S1|W1|x123"
"eager","x456"
"eagle","x456"
"ear","S2|W2|x123"
"earache","x456"
"early","S1|W1|x123"
"early","S1|W1|x123"
"earn","S2|W2|x123"
"earnest","x789"
"earnings","x456"
"earring","S3|x123"
"earth","S2|W2|x123"
"earthquake","x456"
"ease","W3|x456"
"ease","x789"
"easily","S2|W1|x123"
"east","S2|W1|x123"
"east","S3|W3|x123"
"east","S2|W2|x123"
"Easter","x456"
"eastern","S2|W2|x123"
"easy","S1|W1|x123"
"easy","S2|x123"
"eat","S1|W1|x123"
"eccentric","x789"
"echo","x456"
"echo","x456"
"eclipse","x789"
"eclipse","x789"
"eco-friendly","x789"
"ecological","x456"
"ecology","x456"
"economic","S2|W1|x123|AWL"
"economical","x456|AWL"
"economically","x456|AWL"
"economics","W3|x456|AWL"
"economist","x456|AWL"
"economy","S2|W1|x123|AWL"
"ecosystem","x789"
"ecstasy","x789"
"ecstatic","x789"
"edge","S2|W2|x123"
"edit","x456"
"edition","W3|x456|AWL"
"editor","W2|x456|AWL"
"editorial","x789|AWL"
"educate","x456"
"educated","x456"
"education","S1|W1|x123"
"educational","S3|W2|x456"
"effect","S1|W1|x123"
"effective","S2|W1|x123"
"effectively","S3|W2|x123"
"efficiency","W3|x456"
"efficient","S3|W3|x123"
"effort","S1|W1|x123"
"e.g.","x456"
"egg","S1|W2|x123"
"ego","x789"
"eight","S2|W2|x123"
"eighteen","S3|W2|x123"
"eighth","S3|W3|x123"
"eighty","W3|x123"
"either","S1|W1|x123"
"either","S1|W1|x123"
"either","S1|W2|x123"
"eject","x789"
"elaborate","x456"
"elastic","x789"
"elbow","x456"
"elder","x456"
"elder","x789"
"elderly","S3|W2|x123"
"eldest","x456"
"elect","S3|W3|x456"
"election","S2|W1|x123"
"electoral","x789"
"electorate","x789"
"electric","S2|W3|x123"
"electrical","S3|x456"
"electrician","x456"
"electricity","S2|W3|x123"
"electronic","S3|W3|x123"
"electronics","x456"
"elegant","x456"
"element","S2|W1|x123|AWL"
"elementary","x456"
"elephant","W3|x123"
"elevate","x789"
"elevator","S3|W3|x123"
"eleven","S3|W2|x123"
"eleventh","S3|W3|x123"
"elicit","x789"
"eligible","x789"
"eliminate","x456|AWL"
"elimination","x456|AWL"
"elite","x789"
"elite","x789"
"else","S1|W1|x123"
"elsewhere","S3|W2|x123"
"elusive","x789"
"email","S1|W1|x123"
"email","S1|W1|x123"
"embargo","x789"
"embark","x789"
"embarrass","x456"
"embarrassed","S2|x123"
"embarrassing","S3|x123"
"embarrassment","x456"
"embassy","x456"
"embed","x789"
"embody","x789"
"embrace","x789"
"embrace","x789"
"emerge","W2|x456|AWL"
"emergence","x789|AWL"
"emergency","S3|W3|x123"
"emigrate","x789"
"eminent","x789"
"emission","x789"
"emit","x789"
"emotion","W3|x123"
"emotional","S3|W3|x123"
"empathy","x789"
"emperor","x456"
"emphasis","W2|x456|AWL"
"emphasize","W2|x456|AWL"
"empire","W3|x456"
"empirical","x789|AWL"
"employ","S3|W2|x123"
"employee","S2|W2|x123"
"employer","S2|W2|x123"
"employment","S2|W1|x123"
"empower","x789"
"empty","S2|W2|x123"
"empty","x456"
"emulate","x789"
"enable","S3|W1|x123|AWL"
"enclose","x456"
"encompass","x789"
"encounter","W3|x456|AWL"
"encounter","x789|AWL"
"encourage","S2|W1|x123"
"encouragement","x456"
"encouraging","S3|x456"
"encyclopedia","x789"
"end","S1|W1|x123"
"end","S1|W1|x123"
"endanger","x789"
"endangered","x789"
"endeavour","x789"
"ending","x456"
"endless","x456"
"endorse","x789"
"endorsement","x789"
"endure","x789"
"enemy","W2|x123"
"energetic","x456|AWL"
"energy","S2|W1|x123|AWL"
"enforce","x789|AWL"
"enforcement","x789|AWL"
"engage","x789"
"engaged","x456"
"engagement","x456"
"engine","S2|W2|x123"
"engineer","S3|W3|x123"
"engineering","S3|W3|x456"
"enhance","W3|x456|AWL"
"enhanced","x789|AWL"
"enjoy","S1|W1|x123"
"enjoyable","x456"
"enjoyment","x456"
"enlarge","x789"
"enlist","x789"
"enormous","S2|W3|x123|AWL"
"enormously","x789|AWL"
"enough","S1|W1|x123"
"enough","S1|W2|x123"
"enrich","x789"
"enrol","x789"
"ensue","x789"
"ensure","S2|W1|x123|AWL"
"enter","S2|W1|x123"
"enterprise","W3|x456"
"entertain","x456"
"entertaining","x456"
"entertainment","S3|W3|x123"
"enthusiasm","W3|x456"
"enthusiast","x789"
"enthusiastic","S3|x456"
"entire","S3|W2|x123"
"entirely","S2|W2|x123"
"entitle","S3|W3|x456"
"entitlement","x789"
"entity","x789|AWL"
"entrance","S3|W3|x123"
"entrepreneur","x789"
"entrust","x789"
"entry","S3|W2|x123"
"envelope","S3|x123"
"envious","x456"
"environment","S1|W1|x123|AWL"
"environmental","S2|W2|x123|AWL"
"environmentalist","x789|AWL"
"environmentally friendly","x789"
"envisage","x789"
"envoy","x789"
"envy","x456"
"envy","x789"
"epic","x789"
"epidemic","x456"
"episode","x456"
"equal","S1|W2|x123"
"equal","S3|W3|x456"
"equal","x789"
"equality","x456"
"equally","W2|x456"
"equate","x789|AWL"
"equation","x456|AWL"
"equilibrium","x789"
"equip","x456|AWL"
"equipment","S2|W2|x123|AWL"
"equitable","x789"
"equivalent","W3|x456|AWL"
"equivalent","x456|AWL"
"era","W3|x456"
"eradicate","x789"
"erase","x456"
"eraser","x123"
"erect","x456"
"erode","x789|AWL"
"erosion","x789|AWL"
"error","S3|W2|x123|AWL"
"erupt","x789"
"escalate","x789"
"escalator","x456"
"escape","S3|W2|x123"
"escape","S3|x456"
"escort","x789"
"especially","S1|W1|x123"
"essay","S3|x123"
"essence","x456"
"essential","S3|W2|x123"
"essentially","S3|W3|x456"
"establish","S2|W1|x123|AWL"
"established","x456|AWL"
"establishment","W3|x456|AWL"
"estate","x456|AWL"
"estate agent","x789"
"estimate","W2|x456|AWL"
"estimate","S3|W2|x456|AWL"
"estimation","x789|AWL"
"etc.","W2|x123"
"eternal","x456"
"ethic","x456|AWL"
"ethical","x456|AWL"
"ethnic","W3|x456|AWL"
"euro","S2|W2|x123"
"evacuate","x789"
"evade","x789"
"evaluate","x789|AWL"
"evaluation","x789|AWL"
"evaporate","x789"
"even","S1|W1|x123"
"even","x456"
"even","x789"
"evening","S1|W1|x123"
"evenly","x789"
"event","S1|W1|x123"
"eventual","x456|AWL"
"eventually","S1|W2|x123|AWL"
"ever","S1|W1|x123"
"every","S1|W1|x123"
"everybody","S1|W3|x123"
"everyday","x456"
"everyone","S1|W1|x123"
"everything","S1|W1|x123"
"everywhere","S2|W3|x123"
"evidence","S2|W1|x123|AWL"
"evident","x456|AWL"
"evidently","x456|AWL"
"evil","S3|W3|x456"
"evil","x456"
"evoke","x789"
"evolution","x789|AWL"
"evolutionary","x789|AWL"
"evolve","x456|AWL"
"exacerbate","x789"
"exact","S2|W3|x123"
"exactly","S1|W2|x123"
"exaggerate","x456"
"exaggeration","x456"
"exam","S1|x123"
"examination","W2|x456"
"examine","S3|W2|x123"
"example","S1|W1|x123"
"exasperated","x789"
"exasperating","x789"
"exceed","x456|AWL"
"excellence","x456"
"excellent","S1|W2|x123"
"except","S2|W2|x123"
"exception","S3|W2|x123"
"exceptional","x456"
"exceptionally","x789"
"excerpt","x789"
"excess","x456"
"excess","x456"
"excessive","x456"
"exchange","S3|W3|x456"
"exchange","x456"
"excite","x456"
"excited","S2|x123"
"excitement","S3|W3|x456"
"exciting","S2|W3|x123"
"exclaim","x789"
"exclamation","x789"
"exclamation mark","x456"
"exclude","W3|x456|AWL"
"excluding","x456|AWL"
"exclusion","x789|AWL"
"exclusive","x789|AWL"
"exclusively","x789|AWL"
"excursion","x789"
"excuse","S1|x123"
"excuse","S3|x123"
"execute","x789"
"execution","x789"
"executive","W3|x456"
"executive","x456"
"exemplify","x789"
"exempt","x789"
"exemption","x789"
"exercise","S2|W2|x123"
"exercise","S3|W2|x456"
"exert","x789"
"exhaust","x789"
"exhaust","x789"
"exhausted","x456"
"exhausting","x456"
"exhaustion","x789"
"exhibit","x456|AWL"
"exhibit","x456|AWL"
"exhibition","W2|x123|AWL"
"exile","x789"
"exist","S2|W1|x123"
"existence","W2|x456"
"existing","S3|W2|x456"
"exit","S3|W3|x123"
"exit","x789"
"exorbitant","x789"
"exotic","x456"
"expand","S3|W3|x456|AWL"
"expansion","W3|x456|AWL"
"expect","S1|W1|x123"
"expectation","x456"
"expedition","x456"
"expel","x789"
"expenditure","x789"
"expense","x456"
"expensive","S1|W2|x123"
"experience","S1|W1|x123"
"experience","S3|W2|x456"
"experienced","S3|x456"
"experiment","S3|W2|x123"
"experiment","x456"
"experimental","W3|x456"
"expert","S3|W2|x123|AWL"
"expert","W3|x123|AWL"
"expertise","x456|AWL"
"expire","x456"
"explain","S1|W1|x123"
"explanation","S3|W2|x123"
"explanatory","x789"
"explicit","x789|AWL"
"explode","W3|x123"
"exploit","x789|AWL"
"exploitation","x789|AWL"
"exploration","x456"
"explore","S3|W2|x123"
"explorer","x789"
"explosion","W3|x123"
"explosive","x789"
"explosive","x789"
"export","W3|x456|AWL"
"export","W3|x456|AWL"
"expose","W3|x456|AWL"
"express","S2|W1|x123"
"express","x456"
"express","x456"
"expression","S2|W2|x123"
"expressly","x789"
"exquisite","x789"
"extend","S3|W2|x456"
"extended","x789"
"extension","S3|W3|x456"
"extensive","W3|x456"
"extent","S2|W1|x123"
"exterior","x456"
"external","W2|x456|AWL"
"extinct","x456"
"extinction","x789"
"extra","S1|W2|x123"
"extra","x456"
"extract","x456|AWL"
"extract","x456|AWL"
"extraordinarily","x789"
"extraordinary","S3|W3|x456"
"extravagant","x456"
"extreme","S3|W3|x456"
"extreme","x456"
"extremely","S2|W2|x123"
"extremist","x789"
"extrovert","x789"
"eye","S1|W1|x123"
"eyebrow","x456"
"eyelid","x456"
"eyewitness","x789"
"fabric","x456"
"fabulous","x456"
"face","S1|W1|x123"
"face","S1|W1|x123"
"facet","x789"
"facial","x789"
"facilitate","x789|AWL"
"facility","W3|x456|AWL"
"fact","S1|W1|x123"
"factor","S3|W1|x123|AWL"
"factory","S2|W2|x123"
"factual","x789"
"faculty","x789"
"fade","x456"
"fail","S2|W1|x123"
"failure","S3|W2|x123"
"faint","x456"
"faint","x456"
"fair","S1|W2|x123"
"fair","x456"
"fairly","S1|W2|x123"
"fairness","x456"
"fairy","x456"
"faith","S3|W2|x123"
"faithful","x456"
"fake","x456"
"fake","x456"
"fall","S1|W1|x123"
"fall","S2|W2|x123"
"false","W3|x123"
"fame","x456"
"familiar","S3|W2|x456"
"familiarity","x789"
"family","S1|W1|x123"
"famine","x789"
"famous","S2|W2|x123"
"fan","S3|W2|x123"
"fan","x789"
"fancy","S3|x456"
"fancy","x789"
"fancy","x789"
"fantastic","S3|x123"
"fantasy","x456"
"far","S1|W1|x123"
"far","S1|W1|x123"
"fare","x456"
"farewell","x789"
"farm","S2|W2|x123"
"farm","x456"
"farmer","S2|W2|x123"
"farmhouse","x789"
"farming","x456"
"far-reaching","x789"
"fascinate","x456"
"fascinated","x456"
"fascinating","S3|x456"
"fascination","x789"
"fashion","S3|W2|x123"
"fashion","x789"
"fashionable","S3|W2|x123"
"fast","S2|W2|x123"
"fast","S2|W3|x123"
"fasten","x456"
"fat","S1|W2|x123"
"fat","S2|W2|x123"
"fatal","x456"
"fate","x789"
"father","S1|W1|x123"
"father-in-law","x456"
"fatigue","x789"
"fattening","x789"
"faucet","x456"
"fault","S2|W3|x123"
"faulty","x789"
"favour","S2|W3|x123"
"favour","W3|x456"
"favourable","x789"
"favourite","S2|W2|x123"
"favourite","S2|W2|x123"
"fear","S3|W1|x123"
"fear","W2|x456"
"fearful","x789"
"feasible","x789"
"feast","x456"
"feast","x789"
"feat","x789"
"feather","x456"
"feature","S2|W1|x123|AWL"
"feature","W3|x456|AWL"
"February","S2|W2|x123"
"federal","W1|x123|AWL"
"fee","S3|W3|x123|AWL"
"feeble","x789"
"feed","S1|W2|x123"
"feedback","S3|W3|x456"
"feel","S1|W1|x123"
"feel","x789"
"feeling","S1|W1|x123"
"fellow","W3|x456"
"fellowship","x789"
"female","S3|W2|x123"
"female","W3|x123"
"feminine","x789"
"feminist","x789"
"fence","S3|x123"
"ferocious","x789"
"ferry","x456"
"fertile","x789"
"fertility","x789"
"festival","S3|W3|x123"
"fetch","S3|x123"
"fever","x456"
"few","S1|W1|x123"
"fiance","x456"
"fiancee","x456"
"fibre","x456"
"fiction","x456"
"fictional","x789"
"fictitious","x789"
"field","S1|W1|x123"
"field","x789"
"fierce","x456"
"fiercely","x456"
"fiery","x789"
"fifteen","S3|W3|x123"
"fifth","S3|W3|x123"
"fifty","S3|W3|x123"
"fight","S1|W1|x123"
"fight","S2|W3|x123"
"fighter","x456"
"fighting","x456"
"figurative","x789"
"figure","S1|W1|x123"
"figure","S1|W3|x123"
"file","S1|W2|x123|AWL"
"file","S3|W3|x456|AWL"
"fill","S1|W1|x123"
"film","S1|W1|x123"
"film","x456"
"film-maker","x789"
"filter","x456"
"filter","x789"
"filthy","S3|x456"
"fin","x789"
"final","S1|W1|x123|AWL"
"final","x456|AWL"
"finalize","x789|AWL"
"finally","S2|W1|x123|AWL"
"finance","W3|x456|AWL"
"finance","x456|AWL"
"financial","W1|x123|AWL"
"find","S1|W1|x123"
"find","x789"
"finding","W3|x456"
"fine","S1|W1|x123"
"fine","S3|x123"
"fine","x456"
"fine","x456"
"finely","x456"
"finger","S2|W2|x123"
"fingernail","x456"
"fingerprint","x789"
"finish","S1|W2|x123"
"finish","S3|x456"
"finite","x789|AWL"
"fire","S1|W1|x123"
"fire","S3|W3|x456"
"fire alarm","x456"
"firearm","x789"
"fire brigade","x456"
"firefighter","W3|x123"
"fireplace","x789"
"fire station","x456"
"firework","x456"
"firm","S1|W1|x123"
"firm","S3|W2|x123"
"first","S1|W1|x123"
"first","S1|W2|x123"
"first","S2|W2|x123"
"first","S2|W2|x123"
"first aid","x456"
"first-class","x789"
"firstly","S3|x456"
"first name","S2|x123"
"fish","S1|W1|x123"
"fish","S3|x456"
"fisherman","x456"
"fishing","S3|x123"
"fist","x456"
"fit","S1|W2|x123"
"fit","S2|W3|x123"
"fit","x456"
"fitness","x456"
"five","S2|W2|x123"
"fix","S2|W2|x123"
"fixed","S3|W3|x456"
"flabby","x789"
"flag","S2|W2|x123"
"flame","x456"
"flap","x789"
"flap","x789"
"flare","x789"
"flash","S3|x456"
"flash","x456"
"flashlight","x456"
"flat","S2|W2|x123"
"flat","S2|W3|x123"
"flat","x456"
"flatten","x789"
"flatter","x789"
"flavour","S2|W2|x123"
"flaw","x789"
"flawed","x789"
"flee","x456"
"fleet","x456"
"flesh","W3|x456"
"flexibility","x456|AWL"
"flexible","x456|AWL"
"flick","x789"
"flicker","x789"
"flight","S3|W2|x123"
"flight attendant","x456"
"flimsy","x789"
"fling","x456"
"flip","x789"
"float","S3|W2|x123"
"float","x789"
"flock","x456"
"flood","W3|x456"
"flood","x456"
"floor","S1|W1|x123"
"flour","S3|W3|x123"
"flourish","x789"
"flow","S3|W2|x123"
"flow","W3|x123"
"flower","S2|W2|x123"
"flower","x456"
"flu","S2|x123"
"fluctuate","x789|AWL"
"fluctuation","x789|AWL"
"fluent","x456"
"fluid","x456"
"flush","x789"
"flute","x456"
"flutter","x789"
"fly","S1|W1|x123"
"fly","S3|W3|x123"
"foam","x789"
"focus","S3|W2|x456|AWL"
"focus","S3|W2|x456|AWL"
"focussed","x789|AWL"
"fog","S3|W3|x123"
"foggy","S3|x123"
"foil","x789"
"fold","W3|x456"
"fold","x789"
"folder","S2|W2|x123"
"folk","S2|W3|x123"
"follow","S1|W1|x123"
"follower","x456"
"following","S3|W1|x123"
"following","x456"
"following","x456"
"follow-up","x789"
"fond","x456"
"font","x789"
"food","S1|W1|x123"
"fool","x456"
"fool","x789"
"foolish","x456"
"foolproof","x789"
"foot","S1|W1|x123"
"footage","x789"
"football","S1|W2|x123"
"footballer","x789"
"footnote","x789"
"footpath","x456"
"footstep","x456"
"for","S1|W1|x123"
"for","x456"
"forbid","x456"
"force","S2|W1|x123"
"force","S2|W1|x123"
"forecast","x456"
"forecast","x456"
"forefront","x789"
"forehead","x456"
"foreign","S3|W1|x123"
"foreigner","W3|x123"
"foreman","x789"
"foremost","x789"
"forensic","x789"
"foresee","x789"
"forest","S2|W2|x123"
"forever","S2|W3|x123"
"foreword","x789"
"forge","x456"
"forget","S1|W1|x123"
"forgive","x456"
"forgiveness","x789"
"fork","S3|x123"
"form","S1|W1|x123"
"form","S2|W1|x123"
"formal","S2|W2|x123"
"formality","x789"
"formally","W3|x456"
"format","x789|AWL"
"formation","W3|x456"
"former","S2|W1|x123"
"formerly","x456"
"formidable","x789"
"formula","S3|W3|x456|AWL"
"formulate","x789|AWL"
"fort","x456"
"forth","x789"
"forthcoming","x789|AWL"
"fortnight","S3|x456"
"fortress","x789"
"fortunate","x456"
"fortunately","x456"
"fortune","S3|W3|x456"
"forty","S3|W3|x123"
"forum","x789"
"forward","S1|W1|x123"
"forward","S3|W3|x456"
"forward","x789"
"fossil","x456"
"fossil fuel","x789"
"foster","x789"
"foster","x789"
"foul","x456"
"found","x456|AWL"
"foundation","x456|AWL"
"founder","x789|AWL"
"fountain","x789"
"four","S2|W1|x123"
"fourteen","S3|W3|x123"
"fourth","S3|W3|x123"
"fourth","S3|W3|x123"
"fox","x456"
"fraction","x456"
"fracture","x789"
"fracture","x789"
"fragile","x456"
"fragment","x456"
"fragrance","x789"
"frail","x789"
"frame","S3|W3|x123"
"frame","x789"
"framework","x456|AWL"
"franchise","x789"
"frank","x456"
"frankly","S3|x456"
"frantic","x789"
"fraud","x456"
"freak","x789"
"freak","x789"
"free","S1|W1|x123"
"free","W3|x123"
"free","S3|x123"
"freedom","S3|W2|x123"
"freelance","x789"
"freely","x456"
"freeway","S2|W3|x123"
"freeze","S3|W3|x123"
"freeze","x789"
"freezer","S3|x123"
"freezing","S3|x123"
"freezing","x456"
"freight","x456"
"frenzy","x789"
"frequency","x456"
"frequent","W3|x456"
"frequently","S3|W2|x123"
"fresh","S2|W2|x123"
"freshly","x456"
"freshman","x789"
"friction","x789"
"Friday","S2|W2|x123"
"fridge","S2|x123"
"friend","S1|W1|x123"
"friendly","S2|W3|x123"
"friendship","W3|x456"
"fright","x456"
"frighten","S3|W3|x123"
"frightened","S3|x123"
"frightening","S3|x123"
"fringe","x456"
"frog","x456"
"from","S1|W1|x123"
"front","S1|W1|x123"
"front","S1|W2|x123"
"frontier","x456"
"frost","x456"
"frown","x456"
"frown","x456"
"frozen","S2|W2|x123"
"fruit","S2|W2|x123"
"fruitful","x789"
"frustrate","x789"
"frustrated","x456"
"frustrating","x456"
"frustration","x456"
"fry","S2|W3|x123"
"fry","S2|x123"
"frying pan","x456"
"fuel","S3|W2|x123"
"fuel","x789"
"fulfil","W3|x456"
"fulfilling","x789"
"full","S1|W1|x123"
"full stop","x456"
"full-time","x456"
"fully","S2|W2|x123"
"fumes","x456"
"fun","S2|W3|x123"
"fun","S2|W3|x123"
"function","S3|W1|x123|AWL"
"function","x456|AWL"
"functional","x456|AWL"
"fund","W3|x456|AWL"
"fund","W3|x456|AWL"
"fundamental","W2|x456|AWL"
"fundamentally","x456|AWL"
"funding","x456|AWL"
"funeral","S3|W3|x123"
"fungus","x789"
"funny","S1|W3|x123"
"fur","x456"
"furious","x456"
"furnace","x789"
"furnish","x456"
"furniture","S2|W3|x123"
"further","S1|W1|x123"
"further","x456"
"further","x789"
"furthermore","x789|AWL"
"fury","x456"
"fuss","x789"
"futile","x789"
"future","S1|W1|x123"
"future","S1|W1|x123"
"gain","S3|W1|x123"
"gain","W3|x456"
"galaxy","x789"
"gale","x789"
"gallery","W3|x456"
"gallon","S3|W3|x123"
"gallop","x456"
"gamble","x456"
"gambling","x456"
"game","S1|W1|x123"
"gang","S3|x123"
"gangster","x789"
"gap","S2|W2|x123"
"garage","S2|x123"
"garbage","S3|x123"
"garden","S1|W1|x123"
"gardener","x456"
"garlic","S3|x456"
"garment","x456"
"gas","S1|W2|x123"
"gasoline","S3|W3|x456"
"gasp","x789"
"gasp","x789"
"gate","S2|W2|x123"
"gateway","x789"
"gather","S3|W2|x123"
"gathering","x789"
"gauge","x789"
"gauge","x789"
"gay","S3|W3|x456"
"gay","x789"
"gaze","x456"
"gaze","x789"
"gear","S3|x456"
"gel","x789"
"gem","x789"
"gender","x789|AWL"
"gene","S3|W3|x456"
"general","S1|W1|x123"
"generalization","x789"
"generalize","x789"
"generally","S2|W1|x123"
"generate","W2|x456|AWL"
"generation","S3|W2|x123|AWL"
"generator","x789"
"generic","x789"
"generosity","x789"
"generous","W3|x456"
"genetic","x789"
"genetics","x789"
"genius","x456"
"genocide","x789"
"genre","x789"
"gentle","S3|W3|x456"
"gentleman","S2|W2|x123"
"gently","W3|x456"
"genuine","S3|W3|x456"
"genuinely","x456"
"geographical","x789"
"geography","W3|x123"
"geology","x789"
"geometry","x789"
"germ","x456"
"gesture","x456"
"gesture","x789"
"get","S1|W1|x123"
"ghastly","x789"
"ghetto","x789"
"ghost","S3|x123"
"giant","S3|W2|x123"
"giant","W3|x123"
"gift","S2|W2|x123"
"gifted","x789"
"gigantic","x456"
"giggle","x789"
"giggle","x789"
"gin","x789"
"ginger","x456"
"giraffe","x456"
"girl","S1|W1|x123"
"girlfriend","S3|x123"
"give","S1|W1|x123"
"given","x789"
"glacier","x789"
"glad","S2|W3|x123"
"glamorous","x789"
"glamour","x789"
"glance","x456"
"glance","x456"
"gland","x789"
"glare","x789"
"glare","x789"
"glass","S1|W1|x123"
"gleam","x789"
"glimpse","x789"
"glitter","x789"
"global","W2|x456"
"globalization","x789|AWL"
"global warming","x456"
"globe","x456|AWL"
"gloom","x789"
"gloomy","x789"
"glorious","x456"
"glory","x456"
"glossary","x789"
"glossy","x789"
"glove","S3|W3|x123"
"glow","x456"
"glow","x456"
"glue","x456"
"go","S1|W1|x123"
"go","S1|x123"
"goal","S2|W1|x123|AWL"
"goalkeeper","x456"
"goat","x456"
"god","S1|W1|x123"
"goddess","x456"
"going","x789"
"gold","S2|W2|x123"
"gold","S3|W3|x123"
"golden","W3|x123"
"golf","S2|W3|x123"
"good","S1|W1|x123"
"good","S3|W2|x123"
"good afternoon","S3|x123"
"goodbye","S3|x123"
"good evening","S3|x123"
"good-looking","S2|x123"
"good morning","S2|x123"
"goodness","S3|x456"
"good night","S3|x123"
"goods","W3|x456"
"goodwill","x789"
"goose","x456"
"gorgeous","S3|x456"
"gossip","x456"
"gossip","x456"
"govern","W3|x456"
"government","S2|W1|x123"
"governmental","x789"
"governor","W3|x123"
"gown","x789"
"grab","S1|W3|x123"
"grace","x456"
"graceful","x456"
"grade","S2|W3|x123|AWL"
"grade","x456|AWL"
"gradual","x456"
"gradually","S3|W3|x123"
"graduate","S2|W2|x123"
"graduate","S2|W2|x123"
"graduation","S3|x123"
"graffiti","x789"
"grain","x456"
"gram","S3|x123"
"grammar","S3|W3|x123"
"grammatical","x789"
"grand","S3|W3|x456"
"grandad","S3|x123"
"grandchild","S3|W3|x123"
"granddaughter","S3|W3|x123"
"grandfather","S2|W3|x123"
"grandma","S2|x123"
"grandmother","S2|W2|x123"
"grandpa","S2|x123"
"grandparent","W3|x123"
"grandson","S3|W3|x123"
"granny","S3|x456"
"grant","W3|x456|AWL"
"grant","W3|x456|AWL"
"grape","S3|x123"
"grapefruit","S3|x123"
"graph","S3|W2|x123"
"graphic","x789"
"grasp","x456"
"grasp","x789"
"grass","S2|W2|x123"
"grateful","S3|W3|x456"
"gratitude","x789"
"grave","x456"
"grave","x456"
"gravel","x456"
"graveyard","x456"
"gravity","x789"
"gravy","S3|x123"
"graze","x789"
"great","S1|W1|x123"
"greatly","W3|x456"
"greed","x789"
"greedy","x456"
"green","S1|W2|x123"
"green","S2|W3|x123"
"greenhouse effect","x456"
"greet","x456"
"greeting","x789"
"grey","S2|W2|x123"
"grey","S3|W3|x123"
"grid","x456"
"grief","x456"
"grievance","x789"
"grieve","x789"
"grill","S3|W3|x123"
"grill","S3|W3|x123"
"grim","x456"
"grin","x456"
"grin","x456"
"grind","x789"
"grip","x456"
"grip","x456"
"gripping","x789"
"groan","x789"
"grocery","S3|x123"
"groom","x456"
"groom","x789"
"groove","x789"
"gross","S3|x456"
"grotesque","x789"
"ground","S1|W1|x123"
"ground","x789"
"group","S1|W1|x123"
"group","x456"
"grove","x789"
"grow","S1|W1|x123"
"growl","x789"
"grown-up","x456"
"grown-up","x456"
"growth","S3|W1|x123"
"gruesome","x789"
"grumble","x789"
"grumpy","x789"
"grunt","x789"
"guarantee","S3|W3|x456|AWL"
"guarantee","x456|AWL"
"guard","S2|W2|x123"
"guard","W2|x123"
"guardian","x789"
"guerrilla","x789"
"guess","S1|W3|x123"
"guess","S3|x123"
"guest","S3|W2|x123"
"guidance","S3|W3|x456"
"guide","S3|W2|x123"
"guide","W3|x456"
"guideline","x456|AWL"
"guilt","x456"
"guilty","S2|W3|x123"
"guitar","S3|W3|x123"
"guitarist","x789"
"gulf","x789"
"gum","S3|x123"
"gun","S2|W2|x123"
"gunman","x456"
"gut","x456"
"gutter","x789"
"guy","S1|W3|x123"
"gym","S3|x123"
"gymnastics","x456"
"gypsy","x789"
"habit","S3|W3|x123"
"habitat","x789"
"hack","x789"
"hail","x789"
"hair","S1|W1|x123"
"haircut","x456"
"hairdresser","x456"
"hairdryer","x456"
"hairstyle","x456"
"half","S1|W1|x123"
"half","S1|W2|x123"
"half","S2|x123"
"half-brother","x456"
"half-hearted","x789"
"half-sister","x456"
"halfway","S3|x456"
"hall","S2|W2|x123"
"Halloween","S3|x123"
"hallway","x789"
"halt","x789"
"halt","x789"
"halve","x789"
"ham","S3|x123"
"hamburger","S3|x123"
"hammer","x456"
"hammer","x789"
"hamper","x789"
"hand","S1|W1|x123"
"hand","W2|x456"
"handbag","S3|x456"
"handbook","x789"
"handful","x456"
"handicap","x789"
"handkerchief","x789"
"handle","S1|W2|x123"
"handle","S1|W3|x123"
"handlebars","x789"
"handout","x456"
"handsome","W3|x123"
"handy","S3|x456"
"hang","S1|W2|x123"
"hang","x789"
"hangover","x789"
"happen","S1|W1|x123"
"happily","x456"
"happiness","W3|x123"
"happy","S1|W1|x123"
"harass","x789"
"harassment","x789"
"harbour","x456"
"hard","S1|W1|x123"
"hard","S1|W2|x123"
"harden","x789"
"hardly","S2|W2|x123"
"hardship","x789"
"hardware","x456"
"hard-working","x456"
"harm","S3|W3|x456"
"harm","x456"
"harmful","x456"
"harmless","x789"
"harmony","x789"
"harsh","x456"
"harvest","x456"
"harvest","x789"
"haste","x789"
"hastily","x789"
"hat","S1|W3|x123"
"hatch","x789"
